city,city-href,name,store-href,number,address
Morrow,https://www.grubhub.com/food/the_ice_cream_shop/ga-morrow,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-751-n-central-ave-hapeville/2215861,(555) 555-5555,"751 N Central Ave, Hapeville, GA, 30354"
Moultonborough,https://www.grubhub.com/food/the_ice_cream_shop/nh-moultonborough,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-312-daniel-webster-hwy-meredith/2408279,(603) 279-2200,"312 Daniel Webster Hwy, Meredith, NH, 03253"
Mount Clemens,https://www.grubhub.com/food/the_ice_cream_shop/mi-mount_clemens,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-186-gratiot-ave-mount-clemens/1426174,(586) 465-5010,"186 Gratiot Ave, Mount Clemens, MI, 48043"
Mount Kisco,https://www.grubhub.com/food/the_ice_cream_shop/ny-mount_kisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-639-e-main-st-mount-kisco/2304027,(914) 666-2555,"639 E Main St, Mount Kisco, NY, 10549"
Mount Pleasant,https://www.grubhub.com/food/the_ice_cream_shop/sc-mount_pleasant,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-96-n-market-st-charleston/2657631,(843) 853-3888,"96 N Market St, Charleston, SC, 29401"
Mount Pleasant,https://www.grubhub.com/food/the_ice_cream_shop/sc-mount_pleasant,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3689-dorchester-rd-north-charleston/2700122,(843) 225-2366,"3689 Dorchester Rd, North Charleston, SC, 29405"
Mt Baldy,https://www.grubhub.com/food/the_ice_cream_shop/ca-mt_baldy,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1357-kendall-dr-ste-18-san-bernardino/2302881,(909) 804-8586,"1357 Kendall Dr Ste 18, San Bernardino, CA, 92407"
Mt Baldy,https://www.grubhub.com/food/the_ice_cream_shop/ca-mt_baldy,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-560-n-mountain-ave-suite-c-upland/2523712,(909) 688-7722,"560 N Mountain Ave Suite C, Upland, CA, 91786"
Natick,https://www.grubhub.com/food/the_ice_cream_shop/ma-natick,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-154-turnpike-rd-southborough/2523297,(516) 474-4647,"154 Turnpike Rd, Southborough, MA, 01772"
National City,https://www.grubhub.com/food/the_ice_cream_shop/ca-national_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5739-el-cajon-blvd-san-diego/2700123,(619) 265-2781,"5739 El Cajon Blvd, San Diego, CA, 92115"
National City,https://www.grubhub.com/food/the_ice_cream_shop/ca-national_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3012-grape-st-san-diego/1237204,(619) 233-0364,"3012 Grape St, San Diego, CA, 92102"
National City,https://www.grubhub.com/food/the_ice_cream_shop/ca-national_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4195-fairmount-ave-san-diego/2191816,(619) 282-2885,"4195 Fairmount Ave, San Diego, CA, 92105"
Neshanic Station,https://www.grubhub.com/food/the_ice_cream_shop/nj-neshanic_station,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-17-old-york-rd-bridgewater-township/2497434,(908) 203-1505,"17 Old York Rd, Bridgewater Township, NJ, 08807"
New Brunswick,https://www.grubhub.com/food/the_ice_cream_shop/nj-new_brunswick,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1942-state-route-27-edison/2438518,(848) 202-1005,"1942 State Route 27, Edison, NJ, 08817"
New Brunswick,https://www.grubhub.com/food/the_ice_cream_shop/nj-new_brunswick,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-445-main-st-metuchen/1403515,(732) 548-5885,"445 Main St, Metuchen, NJ, 08840"
New Castle,https://www.grubhub.com/food/the_ice_cream_shop/nh-new_castle,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-99-durgin-ln-portsmouth/2451084,(603) 431-6111,"99 Durgin Ln, Portsmouth, NH, 03801"
New Smyrna Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-new_smyrna_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-424-luna-bella-ln-new-smyrna-beach/2603472,(386) 410-2576,"424 Luna Bella Ln, New Smyrna Beach, FL, 32168"
New Smyrna Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-new_smyrna_beach,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2530-s-atlantic-ave-daytona-beach/2258463,(386) 281-3521,"2530 S Atlantic Ave, Daytona Beach, FL, 32118"
Newark,https://www.grubhub.com/food/the_ice_cream_shop/de-newark,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-723-ace-memorial-dr-hockessin/2604725,(302) 235-1200,"723 Ace Memorial Dr, Hockessin, DE, 19707"
Newhall,https://www.grubhub.com/food/the_ice_cream_shop/ca-newhall,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-16416-delone-st-santa-clarita/2187873,(661) 251-9463,"16416 Delone St, Santa Clarita, CA, 91387"
Newport,https://www.grubhub.com/food/the_ice_cream_shop/mn-newport,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-701-broadway-ave-saint-paul-park/2698677,(612) 987-1990,"701 Broadway Ave, Saint Paul Park, MN, 55071"
Newport,https://www.grubhub.com/food/the_ice_cream_shop/mn-newport,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9200-old-cedar-ave-s-bloomington/2700124,(952) 886-0604,"9200 Old Cedar Ave S, Bloomington, MN, 55425"
Newport Beach,https://www.grubhub.com/food/the_ice_cream_shop/ca-newport_beach,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-508-w-balboa-blvd-newport-beach/2539855,(949) 877-0061,"508 W Balboa Blvd, Newport Beach, CA, 92661"
Nokesville,https://www.grubhub.com/food/the_ice_cream_shop/va-nokesville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7601-somerset-crossing-dr-gainesville/1406811,(571) 248-8580,"7601 Somerset Crossing Dr, Gainesville, VA, 20155"
Nokesville,https://www.grubhub.com/food/the_ice_cream_shop/va-nokesville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8680-liberia-ave-manassas/1406783,(703) 330-4586,"8680 Liberia Ave, Manassas, VA, 20110"
Nokomis,https://www.grubhub.com/food/the_ice_cream_shop/fl-nokomis,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2294-s-tamiami-trl-venice/1966414,(941) 445-3637,"2294 S Tamiami Trl, Venice, FL, 34293"
Nokomis,https://www.grubhub.com/food/the_ice_cream_shop/fl-nokomis,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5300-clark-rd-sarasota/2055524,(941) 926-8785,"5300 Clark Rd, Sarasota, FL, 34233"
Nokomis,https://www.grubhub.com/food/the_ice_cream_shop/fl-nokomis,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6212-s-tamiami-trail-sarasota/1429500,(941) 922-1115,"6212 S Tamiami Trail, Sarasota, FL, 34231"
North Andover,https://www.grubhub.com/food/the_ice_cream_shop/ma-north_andover,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-20-main-st-topsfield/2521338,(978) 561-1457,"20 Main St, Topsfield, MA, 01983"
North Arlington,https://www.grubhub.com/food/the_ice_cream_shop/nj-north_arlington,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-155-university-ave-newark/1406516,(973) 596-1111,"155 University Ave, Newark, NJ, 07102"
North Branford,https://www.grubhub.com/food/the_ice_cream_shop/ct-north_branford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-159-temple-st-new-haven/2403127,(203) 712-4300,"159 Temple St, New Haven, CT, 06510"
North Branford,https://www.grubhub.com/food/the_ice_cream_shop/ct-north_branford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-453-short-beach-rd-east-haven/1729086,(203) 467-8858,"453 Short Beach Rd, East Haven, CT, 06512"
North Garden,https://www.grubhub.com/food/the_ice_cream_shop/va-north_garden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1112-emmet-st-n-charlottesville/2343282,(434) 244-7438,"1112 Emmet St N, Charlottesville, VA, 22903"
North Las Vegas,https://www.grubhub.com/food/the_ice_cream_shop/nv-north_las_vegas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4760-w-sahara-ave-11-las-vegas/1403332,(702) 252-7050,"4760 W Sahara Ave #11, Las Vegas, NV, 89102"
North Palm Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-north_palm_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-350-n-a1a-jupiter/1419426,(561) 406-2584,"350 N A1A, Jupiter, FL, 33477"
Northville,https://www.grubhub.com/food/the_ice_cream_shop/mi-northville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-24202-orchard-lake-rd-farmington-hills/2334714,(248) 388-4701,"24202 Orchard Lake Rd, Farmington Hills, MI, 48336"
Northville,https://www.grubhub.com/food/the_ice_cream_shop/mi-northville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3105-e-west-maple-rd-commerce-township/2438353,(248) 668-0113,"3105 E West Maple Rd, Commerce Township, MI, 48390"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12810-philadelphia-st-whittier/2364551,(562) 273-5677,"12810 Philadelphia St, Whittier, CA, 90602"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-13583-whittier-blvd-whittier/2755499,(562) 693-7731,"13583 Whittier Blvd, Whittier, CA, 90602"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6326-lincoln-ave-cypress/2288220,(714) 952-1826,"6326 Lincoln Ave, Cypress, CA, 90630"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1123-w-orangethorpe-ave-fullerton/2191643,(714) 525-3904,"1123 W Orangethorpe Ave, Fullerton, CA, 92833"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-22429-bloomfield-st-cypress/2698769,(657) 213-6013,"22429 Bloomfield St, Cypress, CA, 90630"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2604-w-la-palma-ave-anaheim/2698788,(714) 886-2105,"2604 W La Palma Ave, Anaheim, CA, 92801"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-301-n-richman-ave-fullerton/2187490,(714) 488-6080,"301 N Richman Ave, Fullerton, CA, 92832"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-14005-whittier-blvd-whittier/2699172,(562) 360-1194,"14005 Whittier Blvd, Whittier, CA, 90605"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2631-w-orangethorpe-ave-fullerton/2657156,(562) 451-7200,"2631 W Orangethorpe Ave, Fullerton, CA, 92833"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-15510-la-mirada-blvd-la-mirada/2539783,(714) 521-3454,"15510 La Mirada Blvd, La Mirada, CA, 90638"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-671-s-beach-blvd-la-habra/1700419,(562) 245-7207,"671 S Beach Blvd, La Habra, CA, 90631"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-14144-lambert-rd-whittier/1406877,(562) 464-9009,"14144 Lambert Rd, Whittier, CA, 90605"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-338-n-euclid-st-fullerton/2365195,(714) 603-9795,"338 N Euclid St, Fullerton, CA, 92832"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-400-washington-blvd-montebello/2191419,(323) 721-2391,"400 Washington Blvd, Montebello, CA, 90640"
Norwalk,https://www.grubhub.com/food/the_ice_cream_shop/ca-norwalk,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7825-telegraph-rd-montebello/2364633,(323) 579-1143,"7825 Telegraph Rd, Montebello, CA, 90640"
Nyack,https://www.grubhub.com/food/the_ice_cream_shop/ny-nyack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1000-palisades-center-dr-west-nyack/2407464,(845) 596-5163,"1000 Palisades Center Dr, West Nyack, NY, 10994"
Oakland,https://www.grubhub.com/food/the_ice_cream_shop/ca-oakland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-109-maitland-dr-alameda/1403358,(510) 522-7400,"109 Maitland Dr, Alameda, CA, 94502"
Oakton,https://www.grubhub.com/food/the_ice_cream_shop/va-oakton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-11916-market-st-reston/2407279,(703) 787-9096,"11916 Market St, Reston, VA, 20190"
Odessa,https://www.grubhub.com/food/the_ice_cream_shop/fl-odessa,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-10001-n-dale-mabry-hwy-tampa/2188943,(813) 943-1959,"10001 N Dale Mabry Hwy, Tampa, FL, 33618"
Oldsmar,https://www.grubhub.com/food/the_ice_cream_shop/fl-oldsmar,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5919-w-linebaugh-ave-tampa/1430244,(727) 204-4160,"5919 W Linebaugh Ave, Tampa, FL, 33624"
Oley,https://www.grubhub.com/food/the_ice_cream_shop/pa-oley,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-2101-centre-ave-reading/2752569,(484) 509-4373,"2101 Centre Ave, Reading, PA, 19605"
Olympia,https://www.grubhub.com/food/the_ice_cream_shop/wa-olympia,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1408-bethel-st-ne-olympia/2262134,(360) 357-4811,"1408 Bethel St NE, Olympia, WA, 98506"
Ontario,https://www.grubhub.com/food/the_ice_cream_shop/ca-ontario,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-18484-valley-blvd-bloomington/2700127,(909) 877-1435,"18484 Valley Blvd, Bloomington, CA, 92316"
Opa Locka,https://www.grubhub.com/food/the_ice_cream_shop/fl-opa_locka,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-16650-nw-27th-ave-miami-gardens/1411244,(305) 623-3434,"16650 NW 27th Ave, Miami Gardens, FL, 33054"
Opa Locka,https://www.grubhub.com/food/the_ice_cream_shop/fl-opa_locka,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-800-hialeah-dr-hialeah/1160633,(305) 887-2631,"800 Hialeah Dr, Hialeah, FL, 33010"
Opa Locka,https://www.grubhub.com/food/the_ice_cream_shop/fl-opa_locka,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2795-w-79th-st-hialeah/1160033,(305) 308-9755,"2795 W 79th St, Hialeah, FL, 33016"
Opa Locka,https://www.grubhub.com/food/the_ice_cream_shop/fl-opa_locka,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4995-e-4th-ave-hialeah/1426673,(305) 953-0606,"4995 E 4th Ave, Hialeah, FL, 33013"
Opa Locka,https://www.grubhub.com/food/the_ice_cream_shop/fl-opa_locka,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7750-nw-103rd-st-hialeah/2698688,(305) 613-3484,"7750 NW 103rd St, Hialeah, FL, 33016"
Orlando,https://www.grubhub.com/food/the_ice_cream_shop/fl-orlando,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4699-rio-grande-ave-orlando/2219997,(813) 699-2870,"4699 Rio Grande Ave, Orlando, FL, 32839"
Oyster Bay,https://www.grubhub.com/food/the_ice_cream_shop/ny-oyster_bay,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-199-broadway-hicksville/2191803,(516) 612-7928,"199 Broadway, Hicksville, NY, 11801"
Palm Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-palm_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3000-jog-rd-greenacres/2657149,(561) 855-7429,"3000 Jog Rd, Greenacres, FL, 33467"
Palm Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-palm_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-721-s-congress-ave-west-palm-beach/1160727,(561) 687-1774,"721 S Congress Ave, West Palm Beach, FL, 33406"
Palm City,https://www.grubhub.com/food/the_ice_cream_shop/fl-palm_city,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-4255-se-cove-rd-stuart/2547514,(772) 286-9880,"4255 SE Cove Rd, Stuart, FL, 34997"
Palm Springs,https://www.grubhub.com/food/the_ice_cream_shop/ca-palm_springs,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1109-s-palm-canyon-dr-palm-springs/1237980,(760) 325-9218,"1109 S Palm Canyon Dr, Palm Springs, CA, 92264"
Palm Springs,https://www.grubhub.com/food/the_ice_cream_shop/ca-palm_springs,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-28201-date-palm-dr-cathedral-city/2304125,(949) 439-5063,"28201 Date Palm Dr, Cathedral City, CA, 92234"
Palm Springs,https://www.grubhub.com/food/the_ice_cream_shop/ca-palm_springs,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4645-ramon-rd-palm-springs/2159735,(760) 327-0131,"4645 Ramon Rd, Palm Springs, CA, 92264"
Palm Springs,https://www.grubhub.com/food/the_ice_cream_shop/ca-palm_springs,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-68463-ramon-rd-cathedral-city/2219998,(760) 835-6260,"68463 Ramon Rd, Cathedral City, CA, 92234"
Palmdale,https://www.grubhub.com/food/the_ice_cream_shop/ca-palmdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-604-e-ave-k-lancaster/2191016,(661) 942-0675,"604 E Ave K, Lancaster, CA, 93535"
Panama City Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-panama_city_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7807-n-lagoon-dr-panama-city/2699269,(850) 235-1548,"7807 N Lagoon Dr, Panama City, FL, 32408"
Panama City Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-panama_city_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4100-us-98-panama-city/2724225,(850) 215-5477,"4100 US-98, Panama City, FL, 32401"
Pearl City,https://www.grubhub.com/food/the_ice_cream_shop/hi-pearl_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3100-ualena-st-honolulu/2360808,(808) 839-4492,"3100 Ualena St, Honolulu, HI, 96819"
Pelham,https://www.grubhub.com/food/the_ice_cream_shop/ny-pelham,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-111-pelham-rd-new-rochelle/2409351,(914) 654-1049,"111 Pelham Rd, New Rochelle, NY, 10805"
Penryn,https://www.grubhub.com/food/the_ice_cream_shop/ca-penryn,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3853-taylor-rd-loomis/2603460,(916) 259-4187,"3853 Taylor Rd, Loomis, CA, 95650"
Pensacola,https://www.grubhub.com/food/the_ice_cream_shop/fl-pensacola,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2838-n-12th-ave-pensacola/1429940,(850) 857-9611,"2838 N 12th Ave, Pensacola, FL, 32503"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-2709-w-northern-ave-phoenix/2755602,(832) 708-7933,"2709 W Northern Ave, Phoenix, AZ, 85051"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3533-n-43rd-ave-phoenix/1966412,(602) 353-9697,"3533 N 43rd Ave, Phoenix, AZ, 85031"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5127-n-43rd-ave-phoenix/2699167,(602) 435-4406,"5127 N 43rd Ave, Phoenix, AZ, 85019"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-5059-w-olive-ave-glendale/2258647,(623) 218-6462,"5059 W Olive Ave, Glendale, AZ, 85302"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7536-w-glendale-ave-glendale/2187782,(623) 931-7580,"7536 W Glendale Ave, Glendale, AZ, 85303"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-6691-w-thunderbird-rd-glendale/2755603,(303) 981-8824,"6691 W Thunderbird Rd, Glendale, AZ, 85306"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8296-w-camelback-rd-glendale/2333608,(623) 440-6015,"8296 W Camelback Rd, Glendale, AZ, 85303"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5508-n-43rd-ave-glendale/2217725,(480) 677-1688,"5508 N 43rd Ave, Glendale, AZ, 85301"
Peoria,https://www.grubhub.com/food/the_ice_cream_shop/az-peoria,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7215-w-indian-school-rd-phoenix/2358280,(623) 414-7902,"7215 W Indian School Rd, Phoenix, AZ, 85033"
Pepperell,https://www.grubhub.com/food/the_ice_cream_shop/ma-pepperell,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-127-main-st-groton/2403336,(978) 448-3323,"127 Main St, Groton, MA, 01450"
Perris,https://www.grubhub.com/food/the_ice_cream_shop/ca-perris,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-27110-eucalyptus-ave-moreno-valley/2396828,(951) 924-4040,"27110 Eucalyptus Ave, Moreno Valley, CA, 92555"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8802-s-central-ave-phoenix/2495201,(951) 796-4415,"8802 S Central Ave, Phoenix, AZ, 85042"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1175-w-ray-rd-ste-5-chandler/2262411,(480) 687-2268,"1175 W Ray Rd Ste 5, Chandler, AZ, 85224"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-710-e-turney-ave-phoenix/2723953,(602) 607-5643,"710 E Turney Ave, Phoenix, AZ, 85014"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2344-w-thomas-rd-phoenix/2333672,(248) 255-9789,"2344 W Thomas Rd, Phoenix, AZ, 85015"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1819-w-buckeye-rd-phoenix/2657040,(602) 253-7427,"1819 W Buckeye Rd, Phoenix, AZ, 85007"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1101-n-7th-st-phoenix/2215592,(623) 323-9844,"1101 N 7th St, Phoenix, AZ, 85006"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4435-n-27th-ave-phoenix/2187779,(602) 626-5427,"4435 N 27th Ave, Phoenix, AZ, 85017"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-885-n-54th-st-ste-3-chandler/2451476,(480) 307-6219,"885 N 54th St Ste 3, Chandler, AZ, 85226"
Phoenix,https://www.grubhub.com/food/the_ice_cream_shop/az-phoenix,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-921-w-main-st-avondale/2191943,(326) 932-9033,"921 W Main St, Avondale, AZ, 85323"
Pico Rivera,https://www.grubhub.com/food/the_ice_cream_shop/ca-pico_rivera,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5742-e-beverly-blvd-east-los-angeles/2599776,(323) 594-9559,"5742 E Beverly Blvd, East Los Angeles, CA, 90022"
Pico Rivera,https://www.grubhub.com/food/the_ice_cream_shop/ca-pico_rivera,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-8145-arroyo-dr-rosemead/2262214,(626) 766-1755,"8145 Arroyo Dr, Rosemead, CA, 91770"
Pigeon Forge,https://www.grubhub.com/food/the_ice_cream_shop/tn-pigeon_forge,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-638-parkway-gatlinburg/2497636,(865) 436-6272,"638 Parkway, Gatlinburg, TN, 37738"
Pitman,https://www.grubhub.com/food/the_ice_cream_shop/nj-pitman,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-510-w-kings-hwy-mount-ephraim/2364424,(856) 246-9158,"510 W Kings Hwy, Mount Ephraim, NJ, 08059"
Pitman,https://www.grubhub.com/food/the_ice_cream_shop/nj-pitman,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-851-kings-hwy-woodbury/2753179,(856) 579-8668,"851 Kings Hwy, Woodbury, NJ, 08096"
