city,city-href,name,store-href,number,address
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-174-newbury-st-boston/2403645,(617) 536-5456,"174 Newbury St, Boston, MA, 02116"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1-leighton-st-cambridge/1440625,(617) 945-0069,"1 Leighton St, Cambridge, MA, 02141"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-74-staniford-st-boston/2332167,(617) 948-2851,"74 Staniford St, Boston, MA, 02114"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1232-commonwealth-ave-allston/1441007,(617) 566-1617,"1232 Commonwealth Ave, Allston, MA, 02134"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1-leighton-st-cambridge/2698689,(617) 945-0069,"1 Leighton St, Cambridge, MA, 02141"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1912-beacon-st-boston/2258469,(617) 396-8683,"1912 Beacon St, Boston, MA, 02135"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-218-waverley-ave-watertown/2521428,(617) 923-4900,"218 Waverley Ave, Watertown, MA, 02472"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-103-arsenal-yards-blvd-watertown/2403150,(617) 744-1637,"103 Arsenal Yards Blvd, Watertown, MA, 02472"
Brighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-brighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-42-worcester-square-boston/2495510,(617) 424-9673,"42 Worcester Square, Boston, MA, 02118"
Denville,https://www.grubhub.com/food/the_ice_cream_shop/nj-denville,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-10-howard-blvd-mount-arlington/2754818,(973) 398-6868,"10 Howard Blvd, Mount Arlington, NJ, 07856"
Denville,https://www.grubhub.com/food/the_ice_cream_shop/nj-denville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1206-sussex-tpke-randolph/2435632,(973) 933-2541,"1206 Sussex Tpke, Randolph, NJ, 07869"
Denville,https://www.grubhub.com/food/the_ice_cream_shop/nj-denville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1075-sussex-turnpike-randolph/2762200,(973) 895-5547,"1075 Sussex Turnpike, Randolph, NJ, 07869"
Denville,https://www.grubhub.com/food/the_ice_cream_shop/nj-denville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-105-nj-23-riverdale/2604818,(973) 248-8930,"105 NJ-23, Riverdale, NJ, 07457"
Denville,https://www.grubhub.com/food/the_ice_cream_shop/nj-denville,The Ice Cream Shop ,https://www.grubhub.com/restaurant/the-ice-cream-shop-386-dover-chester-rd-randolph/2761994,(973) 584-3120,"386 Dover Chester Rd, Randolph, NJ, 07869"
Magnolia,https://www.grubhub.com/food/the_ice_cream_shop/tx-magnolia,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-28102-tx-249-tomball/2540728,(832) 298-0280,"28102 TX-249, Tomball, TX, 77375"
Magnolia,https://www.grubhub.com/food/the_ice_cream_shop/tx-magnolia,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-17501-telge-rd-cypress/2753265,(281) 246-1002,"17501 Telge Rd, Cypress, TX, 77429"
Silver Springs,https://www.grubhub.com/food/the_ice_cream_shop/fl-silver_springs,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2711-w-silver-springs-blvd-ocala/2258961,(352) 304-5641,"2711 W Silver Springs Blvd, Ocala, FL, 34475"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5125-w-edinger-ave-santa-ana/2365041,(714) 718-2058,"5125 W Edinger Ave, Santa Ana, CA, 92704"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1000-w-lincoln-ave-anaheim/1419820,(714) 991-3908,"1000 W Lincoln Ave, Anaheim, CA, 92805"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2695-n-orange-olive-rd-orange/2191019,(714) 685-1452,"2695 N Orange Olive Rd, Orange, CA, 92865"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1133-e-commonwealth-ave-fullerton/2056000,(714) 204-0513,"1133 E Commonwealth Ave, Fullerton, CA, 92831"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1123-w-orangethorpe-ave-fullerton/2191643,(714) 525-3904,"1123 W Orangethorpe Ave, Fullerton, CA, 92833"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1459-s-anaheim-blvd-anaheim/1237201,(714) 635-6356,"1459 S Anaheim Blvd, Anaheim, CA, 92805"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2604-w-la-palma-ave-anaheim/2698788,(714) 886-2105,"2604 W La Palma Ave, Anaheim, CA, 92801"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-110-n-bradford-ave-placentia/2258752,(714) 865-2940,"110 N Bradford Ave, Placentia, CA, 92870"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-301-n-richman-ave-fullerton/2187490,(714) 488-6080,"301 N Richman Ave, Fullerton, CA, 92832"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-171-s-kraemer-blvd-brea/1729914,(714) 529-8211,"171 S Kraemer Blvd, Brea, CA, 92821"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-338-s-anaheim-blvd-anaheim/2539028,(714) 991-8626,"338 S Anaheim Blvd, Anaheim, CA, 92805"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-901-n-placentia-ave-fullerton/1486443,(714) 854-9746,"901 N Placentia Ave, Fullerton, CA, 92831"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-338-n-euclid-st-fullerton/2365195,(714) 603-9795,"338 N Euclid St, Fullerton, CA, 92832"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2670-hamner-ave-norco/2216846,(951) 735-7450,"2670 Hamner Ave, Norco, CA, 92860"
Orange,https://www.grubhub.com/food/the_ice_cream_shop/ca-orange,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1530-w-6th-st-corona/1411336,(951) 737-2322,"1530 W 6th St, Corona, CA, 92882"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-150-7th-st-clifton/2191723,(973) 546-9743,"150 7th St, Clifton, NJ, 07011"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop ,https://www.grubhub.com/restaurant/the-ice-cream-shop-16-15-river-rd-fair-lawn/2724088,(201) 794-8112,"16-15 River Rd, Fair Lawn, NJ, 07410"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-239-nj-17-maywood/2698787,(201) 961-9876,"239 NJ-17, Maywood, NJ, 07607"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-344-nj-4-paramus/2657744,(201) 961-9876,"344 NJ-4, Paramus, NJ, 07652"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-133-nj-17-hasbrouck-heights/2724222,(551) 265-7874,"133 NJ-17, Hasbrouck Heights, NJ, 07604"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-79-n-washington-ave-bergenfield/2755495,(201) 496-0018,"79 N Washington Ave, Bergenfield, NJ, 07621"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-4-w-palisade-ave-englewood/2753951,(201) 608-5252,"4 W Palisade Ave, Englewood, NJ, 07631"
Hackensack,https://www.grubhub.com/food/the_ice_cream_shop/nj-hackensack,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-46-e-palisade-ave-englewood/2407580,(201) 310-4287,"46 E Palisade Ave, Englewood, NJ, 07631"
Garden City,https://www.grubhub.com/food/the_ice_cream_shop/mi-garden_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-39310-plymouth-rd-livonia/2303063,(313) 910-0500,"39310 Plymouth Rd, Livonia, MI, 48150"
Garden City,https://www.grubhub.com/food/the_ice_cream_shop/mi-garden_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8773-n-haggerty-rd-canton/2303064,(734) 453-8780,"8773 N Haggerty Rd, Canton, MI, 48187"
Garden City,https://www.grubhub.com/food/the_ice_cream_shop/mi-garden_city,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-27349-w-warren-st-dearborn-heights/2334562,(313) 274-6000,"27349 W Warren St, Dearborn Heights, MI, 48127"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-31611-little-mack-ave-roseville/1428826,(586) 238-2803,"31611 Little Mack Ave, Roseville, MI, 48066"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-31487-gratiot-ave-roseville/2303078,(586) 362-8130,"31487 Gratiot Ave, Roseville, MI, 48066"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-16659-e-14-mile-rd-fraser/1728683,(586) 293-7790,"16659 E 14 Mile Rd, Fraser, MI, 48026"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-186-gratiot-ave-mount-clemens/1426174,(586) 465-5010,"186 Gratiot Ave, Mount Clemens, MI, 48043"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-37450-harper-ave-clinton-township/2755394,(586) 465-4142,"37450 Harper Ave, Clinton Township, MI, 48036"
Grosse Pointe,https://www.grubhub.com/food/the_ice_cream_shop/mi-grosse_pointe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-36900-harper-ave-clinton-township/1429318,(586) 231-0530,"36900 Harper Ave, Clinton Township, MI, 48035"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1053-e-el-camino-real-ste-1-sunnyvale/2334669,(408) 247-3007,"1053 E El Camino Real Ste 1, Sunnyvale, CA, 94087"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1480-halford-ave-santa-clara/2404534,(408) 423-9452,"1480 Halford Ave, Santa Clara, CA, 95051"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2694-cropley-ave-san-jose/1486152,(408) 263-7009,"2694 Cropley Ave, San Jose, CA, 95132"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4300-great-america-pkwy-ste-140-santa-clara/1406421,(408) 600-9687,"4300 Great America Pkwy Ste 140, Santa Clara, CA, 95054"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1305-n-bascom-ave-san-jose/1486362,(408) 557-8103,"1305 N Bascom Ave, San Jose, CA, 95128"
Alviso,https://www.grubhub.com/food/the_ice_cream_shop/ca-alviso,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1670-lafayette-st-santa-clara/2604643,(408) 241-4560,"1670 Lafayette St, Santa Clara, CA, 95050"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/ga-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5731-trammell-rd-suite-a-morrow/2451475,(404) 362-0801,"5731 Trammell Rd. Suite A, Morrow, GA, 30260"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/ga-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-751-n-central-ave-hapeville/2215861,(555) 555-5555,"751 N Central Ave, Hapeville, GA, 30354"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/ga-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-11205-tara-blvd-hampton/2699174,(770) 472-7414,"11205 Tara Blvd, Hampton, GA, 30228"
Banning,https://www.grubhub.com/food/the_ice_cream_shop/ca-banning,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1111-beaumont-ave-beaumont/2235033,(951) 845-4332,"1111 Beaumont Ave, Beaumont, CA, 92223"
Banning,https://www.grubhub.com/food/the_ice_cream_shop/ca-banning,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-347-s-state-st-hemet/2217432,(951) 652-6575,"347 S State St, Hemet, CA, 92543"
Banning,https://www.grubhub.com/food/the_ice_cream_shop/ca-banning,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-347-s-state-st-hemet/2698691,(951) 652-6575,"347 S State St, Hemet, CA, 92543"
Banning,https://www.grubhub.com/food/the_ice_cream_shop/ca-banning,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-259-n-sanderson-ave-hemet/2397140,(951) 765-1799,"259 N Sanderson Ave, Hemet, CA, 92545"
Banning,https://www.grubhub.com/food/the_ice_cream_shop/ca-banning,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2781-n-palm-canyon-dr-palm-springs/2451266,(760) 832-7188,"2781 N Palm Canyon Dr, Palm Springs, CA, 92262"
Mebane,https://www.grubhub.com/food/the_ice_cream_shop/nc-mebane,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-300-w-main-st-carrboro/2304020,(919) 260-2177,"300 W Main St, Carrboro, NC, 27510"
Saratoga Springs,https://www.grubhub.com/food/the_ice_cream_shop/ny-saratoga_springs,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-34-phila-st-saratoga-springs/2407173,(518) 584-3740,"34 Phila St, Saratoga Springs, NY, 12866"
Live Oak,https://www.grubhub.com/food/the_ice_cream_shop/ca-live_oak,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-248-bridge-st-yuba-city/2604341,(914) 966-9000,"248 Bridge St, Yuba City, CA, 95991"
Sodus,https://www.grubhub.com/food/the_ice_cream_shop/mi-sodus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-106-court-st-st-joseph/1403901,(269) 983-1711,"106 Court St, St. Joseph, MI, 49085"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-996-pine-st-san-francisco/2364576,(415) 885-0414,"996 Pine St, San Francisco, CA, 94108"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-900-columbus-ave-san-francisco/1426589,(415) 673-1810,"900 Columbus Ave, San Francisco, CA, 94133"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-600-monterey-blvd-san-francisco/1406582,(415) 334-4140,"600 Monterey Blvd, San Francisco, CA, 94127"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1601-el-camino-real-millbrae/1403957,(650) 794-1719,"1601 El Camino Real, Millbrae, CA, 94030"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-249-visitacion-ave-brisbane/2262713,(415) 467-1424,"249 Visitacion Ave, Brisbane, CA, 94005"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1444-polk-st-san-francisco/2407266,(510) 228-6269,"1444 Polk St, San Francisco, CA, 94109"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-200-san-felipe-ave-south-san-francisco/2262808,(650) 583-1996,"200 San Felipe Ave, South San Francisco, CA, 94080"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5155-3rd-st-san-francisco/1403625,(415) 822-3973,"5155 3rd St, San Francisco, CA, 94124"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-475-jefferson-st-san-francisco/2495203,(650) 465-8001,"475 Jefferson St, San Francisco, CA, 94109"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-3000-mission-st-san-francisco/2259073,(415) 550-0905,"3000 Mission St, San Francisco, CA, 94110"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1398-leavenworth-st-san-francisco/1426071,(415) 829-8134,"1398 Leavenworth St, San Francisco, CA, 94109"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2416-market-st-san-francisco/2262309,(415) 863-3736,"2416 Market St, San Francisco, CA, 94114"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1408-broadway-burlingame/1408497,(650) 376-3210,"1408 Broadway, Burlingame, CA, 94010"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-798-haight-st-san-francisco/2302768,(415) 252-7211,"798 Haight St, San Francisco, CA, 94117"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1401-6th-ave-san-francisco/2396490,(415) 312-0834,"1401 6th Ave, San Francisco, CA, 94122"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3168-mission-st-san-francisco/2657363,(415) 529-2334,"3168 Mission St, San Francisco, CA, 94110"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4101-california-st-san-francisco/2334294,(415) 420-8979,"4101 California St, San Francisco, CA, 94118"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1899-irving-st-san-francisco/1410091,(415) 664-3870,"1899 Irving St, San Francisco, CA, 94122"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-242-skyline-plaza-daly-city/1401937,(707) 688-7979,"242 Skyline Plaza, Daly City, CA, 94015"
San Francisco,https://www.grubhub.com/food/the_ice_cream_shop/ca-san_francisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-pier-41-san-francisco/2698784,(650) 465-8001,"Pier 41, San Francisco, CA, 94133"
South Portland,https://www.grubhub.com/food/the_ice_cream_shop/me-south_portland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-771-broadway-south-portland/2191724,(207) 767-2577,"771 Broadway, South Portland, ME, 04106"
South Portland,https://www.grubhub.com/food/the_ice_cream_shop/me-south_portland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-885-brighton-ave-portland/2364641,(207) 619-7220,"885 Brighton Ave, Portland, ME, 04102"
Newtown Square,https://www.grubhub.com/food/the_ice_cream_shop/pa-newtown_square,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2016-darby-rd-havertown/2408253,(610) 446-5035,"2016 Darby Rd, Havertown, PA, 19083"
Rockford,https://www.grubhub.com/food/the_ice_cream_shop/mi-rockford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5374-plainfield-ave-ne-grand-rapids/2334640,(616) 363-6071,"5374 Plainfield Ave NE, Grand Rapids, MI, 49525"
Rockford,https://www.grubhub.com/food/the_ice_cream_shop/mi-rockford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-704-stocking-ave-nw-grand-rapids/2334742,(616) 459-2209,"704 Stocking Ave NW, Grand Rapids, MI, 49504"
Arvada,https://www.grubhub.com/food/the_ice_cream_shop/co-arvada,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1203-pearl-st-boulder/2498224,(303) 444-5725,"1203 Pearl St, Boulder, CO, 80302"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-297-w-grand-ave-rahway/2753165,(732) 540-8308,"297 W Grand Ave, Rahway, NJ, 07065"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-180-lake-ave-woodbridge-township/2604335,(732) 388-8944,"180 Lake Ave, Woodbridge Township, NJ, 07067"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1121-us-highway-22-mountainside/2410713,(973) 714-2077,"1121 US Highway 22, Mountainside, NJ, 07092"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-308-amsterdam-ave-roselle/2288656,(908) 259-9191,"308 Amsterdam Ave, Roselle, NJ, 07203"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-381-morris-ave-elizabeth/2262621,(908) 820-0707,"381 Morris Ave, Elizabeth, NJ, 07208"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-957-s-elmora-ave-elizabeth/2410426,(201) 345-2000,"957 S Elmora Ave, Elizabeth, NJ, 07202"
Linden,https://www.grubhub.com/food/the_ice_cream_shop/nj-linden,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1928-westfield-ave-scotch-plains/2435437,(908) 329-2236,"1928 Westfield Ave, Scotch Plains, NJ, 07076"
Deltona,https://www.grubhub.com/food/the_ice_cream_shop/fl-deltona,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-424-luna-bella-ln-new-smyrna-beach/2603472,(386) 410-2576,"424 Luna Bella Ln, New Smyrna Beach, FL, 32168"
Deltona,https://www.grubhub.com/food/the_ice_cream_shop/fl-deltona,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-3021-s-orlando-dr-sanford/2540762,(407) 365-0998,"3021 S Orlando Dr, Sanford, FL, 32773"
Jefferson,https://www.grubhub.com/food/the_ice_cream_shop/or-jefferson,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5395-commercial-st-se-salem/1404036,(503) 581-6717,"5395 Commercial St SE, Salem, OR, 97306"
Jefferson,https://www.grubhub.com/food/the_ice_cream_shop/or-jefferson,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4157-ricky-st-se-ste-120-salem/2219304,(541) 255-6507,"4157 Ricky St Se Ste 120, Salem, OR, 97317"
Birchwood,https://www.grubhub.com/food/the_ice_cream_shop/tn-birchwood,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1498-stuart-rd-ne-cleveland/1486769,(423) 479-7818,"1498 Stuart Rd NE, Cleveland, TN, 37312"
Fort Myers,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_myers,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8902-alico-rd-fort-myers/2397221,(239) 671-6850,"8902 Alico Rd, Fort Myers, FL, 33912"
Pasadena,https://www.grubhub.com/food/the_ice_cream_shop/md-pasadena,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-816-nursery-rd-linthicum-heights/2761498,(410) 609-1285,"816 Nursery Rd, Linthicum Heights, MD, 21090"
Cos Cob,https://www.grubhub.com/food/the_ice_cream_shop/ct-cos_cob,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1358-boston-post-rd-darien/1967301,(203) 655-4477,"1358 Boston Post Rd, Darien, CT, 06820"
